category,eu_ember_state,year,amount
adult_female_prisoners,Norway,2008,192
adult_female_prisoners,Norway,2009,211
adult_female_prisoners,Norway,2010,221
adult_female_prisoners,Norway,2011,252
adult_female_prisoners,Norway,2012,248
adult_female_prisoners,Norway,2013,200
adult_female_prisoners,Norway,2014,0
adult_female_prisoners,Switzerland,2008,298
adult_female_prisoners,Switzerland,2009,345
adult_female_prisoners,Switzerland,2010,319
adult_female_prisoners,Switzerland,2011,301
adult_female_prisoners,Switzerland,2012,306
adult_female_prisoners,Switzerland,2013,347
adult_female_prisoners,Switzerland,2014,315
adult_female_prisoners,Montenegro,2008,18
adult_female_prisoners,Montenegro,2009,39
adult_female_prisoners,Montenegro,2010,59
adult_female_prisoners,Montenegro,2011,37
adult_female_prisoners,Montenegro,2012,53
adult_female_prisoners,Montenegro,2013,19
adult_female_prisoners,Montenegro,2014,31
adult_female_prisoners,FYR of Macedonia,2008,0
adult_female_prisoners,FYR of Macedonia,2009,55
adult_female_prisoners,FYR of Macedonia,2010,55
adult_female_prisoners,FYR of Macedonia,2011,50
adult_female_prisoners,FYR of Macedonia,2012,0
adult_female_prisoners,FYR of Macedonia,2013,0
adult_female_prisoners,FYR of Macedonia,2014,0
adult_female_prisoners,Albania,2008,101
adult_female_prisoners,Albania,2009,113
adult_female_prisoners,Albania,2010,96
adult_female_prisoners,Albania,2011,84
adult_female_prisoners,Albania,2012,82
adult_female_prisoners,Albania,2013,89
adult_female_prisoners,Albania,2014,109
adult_female_prisoners,Serbia,2008,321
adult_female_prisoners,Serbia,2009,402
adult_female_prisoners,Serbia,2010,427
adult_female_prisoners,Serbia,2011,423
adult_female_prisoners,Serbia,2012,240
adult_female_prisoners,Serbia,2013,402
adult_female_prisoners,Serbia,2014,360
adult_female_prisoners,Turkey,2008,0
adult_female_prisoners,Turkey,2009,4013
adult_female_prisoners,Turkey,2010,4150
adult_female_prisoners,Turkey,2011,4539
adult_female_prisoners,Turkey,2012,4538
adult_female_prisoners,Turkey,2013,5156
adult_female_prisoners,Turkey,2014,5729
adult_female_prisoners,Bosnia & Herzegovina,2008,0
adult_female_prisoners,Bosnia & Herzegovina,2009,0
adult_female_prisoners,Bosnia & Herzegovina,2010,60
adult_female_prisoners,Bosnia & Herzegovina,2011,38
adult_female_prisoners,Bosnia & Herzegovina,2012,0
adult_female_prisoners,Bosnia & Herzegovina,2013,56
adult_female_prisoners,Bosnia & Herzegovina,2014,60
adult_female_prisoners,Kosovo,2008,0
adult_female_prisoners,Kosovo,2009,0
adult_female_prisoners,Kosovo,2010,0
adult_female_prisoners,Kosovo,2011,46
adult_female_prisoners,Kosovo,2012,46
adult_female_prisoners,Kosovo,2013,55
adult_female_prisoners,Kosovo,2014,59
juvenile_prison_population,Belgium,2008,70
juvenile_prison_population,Belgium,2009,60
juvenile_prison_population,Belgium,2010,90
juvenile_prison_population,Belgium,2011,102
juvenile_prison_population,Belgium,2012,103
juvenile_prison_population,Belgium,2013,90
juvenile_prison_population,Belgium,2014,0
juvenile_prison_population,Bulgaria,2008,75
juvenile_prison_population,Bulgaria,2009,58
juvenile_prison_population,Bulgaria,2010,73
juvenile_prison_population,Bulgaria,2011,89
juvenile_prison_population,Bulgaria,2012,75
juvenile_prison_population,Bulgaria,2013,78
juvenile_prison_population,Bulgaria,2014,63
juvenile_prison_population,Czech Republic,2008,213
juvenile_prison_population,Czech Republic,2009,165
juvenile_prison_population,Czech Republic,2010,208
juvenile_prison_population,Czech Republic,2011,205
juvenile_prison_population,Czech Republic,2012,172
juvenile_prison_population,Czech Republic,2013,113
juvenile_prison_population,Czech Republic,2014,107
juvenile_prison_population,Denmark,2008,9
juvenile_prison_population,Denmark,2009,20
juvenile_prison_population,Denmark,2010,17
juvenile_prison_population,Denmark,2011,9
juvenile_prison_population,Denmark,2012,7
juvenile_prison_population,Denmark,2013,12
juvenile_prison_population,Denmark,2014,9
juvenile_prison_population,Germany,2008,0
juvenile_prison_population,Germany,2009,0
juvenile_prison_population,Germany,2010,0
juvenile_prison_population,Germany,2011,0
juvenile_prison_population,Germany,2012,0
juvenile_prison_population,Germany,2013,0
juvenile_prison_population,Germany,2014,0
juvenile_prison_population,Estonia,2008,52
juvenile_prison_population,Estonia,2009,34
juvenile_prison_population,Estonia,2010,43
juvenile_prison_population,Estonia,2011,29
juvenile_prison_population,Estonia,2012,36
juvenile_prison_population,Estonia,2013,33
juvenile_prison_population,Estonia,2014,33
juvenile_prison_population,Ireland,2008,46
juvenile_prison_population,Ireland,2009,55
juvenile_prison_population,Ireland,2010,49
juvenile_prison_population,Ireland,2011,34
juvenile_prison_population,Ireland,2012,23
juvenile_prison_population,Ireland,2013,8
juvenile_prison_population,Ireland,2014,12
juvenile_prison_population,Greece,2008,531
juvenile_prison_population,Greece,2009,510
juvenile_prison_population,Greece,2010,568
juvenile_prison_population,Greece,2011,587
juvenile_prison_population,Greece,2012,600
juvenile_prison_population,Greece,2013,452
juvenile_prison_population,Greece,2014,358
juvenile_prison_population,Spain,2008,0
juvenile_prison_population,Spain,2009,0
juvenile_prison_population,Spain,2010,1485
juvenile_prison_population,Spain,2011,1323
juvenile_prison_population,Spain,2012,1152
juvenile_prison_population,Spain,2013,957
juvenile_prison_population,Spain,2014,736
juvenile_prison_population,France,2008,675
juvenile_prison_population,France,2009,669
juvenile_prison_population,France,2010,692
juvenile_prison_population,France,2011,712
juvenile_prison_population,France,2012,724
juvenile_prison_population,France,2013,731
juvenile_prison_population,France,2014,704
juvenile_prison_population,Croatia,2008,41
juvenile_prison_population,Croatia,2009,64
juvenile_prison_population,Croatia,2010,39
juvenile_prison_population,Croatia,2011,55
juvenile_prison_population,Croatia,2012,68
juvenile_prison_population,Croatia,2013,83
juvenile_prison_population,Croatia,2014,70
juvenile_prison_population,Italy,2008,1157
juvenile_prison_population,Italy,2009,1207
juvenile_prison_population,Italy,2010,1301
juvenile_prison_population,Italy,2011,1428
juvenile_prison_population,Italy,2012,1401
juvenile_prison_population,Italy,2013,1312
juvenile_prison_population,Italy,2014,1122
juvenile_prison_population,Cyprus,2008,28
juvenile_prison_population,Cyprus,2009,28
juvenile_prison_population,Cyprus,2010,14
juvenile_prison_population,Cyprus,2011,16
juvenile_prison_population,Cyprus,2012,26
juvenile_prison_population,Cyprus,2013,37
juvenile_prison_population,Cyprus,2014,0
juvenile_prison_population,Latvia,2008,248
juvenile_prison_population,Latvia,2009,189
juvenile_prison_population,Latvia,2010,88
juvenile_prison_population,Latvia,2011,68
juvenile_prison_population,Latvia,2012,55
juvenile_prison_population,Latvia,2013,46
juvenile_prison_population,Latvia,2014,38
juvenile_prison_population,Lithuania,2008,200
juvenile_prison_population,Lithuania,2009,188
juvenile_prison_population,Lithuania,2010,158
juvenile_prison_population,Lithuania,2011,130
juvenile_prison_population,Lithuania,2012,112
juvenile_prison_population,Lithuania,2013,89
juvenile_prison_population,Lithuania,2014,84
juvenile_prison_population,Luxembourg,2008,5
juvenile_prison_population,Luxembourg,2009,5
juvenile_prison_population,Luxembourg,2010,7
juvenile_prison_population,Luxembourg,2011,7
juvenile_prison_population,Luxembourg,2012,1
juvenile_prison_population,Luxembourg,2013,4
juvenile_prison_population,Luxembourg,2014,0
juvenile_prison_population,Hungary,2008,531
juvenile_prison_population,Hungary,2009,512
juvenile_prison_population,Hungary,2010,561
juvenile_prison_population,Hungary,2011,524
juvenile_prison_population,Hungary,2012,514
juvenile_prison_population,Hungary,2013,478
juvenile_prison_population,Hungary,2014,424
juvenile_prison_population,Malta,2008,31
juvenile_prison_population,Malta,2009,29
juvenile_prison_population,Malta,2010,34
juvenile_prison_population,Malta,2011,28
juvenile_prison_population,Malta,2012,32
juvenile_prison_population,Malta,2013,13
juvenile_prison_population,Malta,2014,14
juvenile_prison_population,Netherlands,2008,793
juvenile_prison_population,Netherlands,2009,674
juvenile_prison_population,Netherlands,2010,655
juvenile_prison_population,Netherlands,2011,549
juvenile_prison_population,Netherlands,2012,545
juvenile_prison_population,Netherlands,2013,473
juvenile_prison_population,Netherlands,2014,461
juvenile_prison_population,Austria,2008,170
juvenile_prison_population,Austria,2009,186
juvenile_prison_population,Austria,2010,173
juvenile_prison_population,Austria,2011,163
juvenile_prison_population,Austria,2012,124
juvenile_prison_population,Austria,2013,103
juvenile_prison_population,Austria,2014,80
juvenile_prison_population,Poland,2008,5759
juvenile_prison_population,Poland,2009,5570
juvenile_prison_population,Poland,2010,4850
juvenile_prison_population,Poland,2011,4365
juvenile_prison_population,Poland,2012,4153
juvenile_prison_population,Poland,2013,3569
juvenile_prison_population,Poland,2014,3016
juvenile_prison_population,Portugal,2008,352
juvenile_prison_population,Portugal,2009,521
juvenile_prison_population,Portugal,2010,547
juvenile_prison_population,Portugal,2011,634
juvenile_prison_population,Portugal,2012,613
juvenile_prison_population,Portugal,2013,553
juvenile_prison_population,Portugal,2014,438
juvenile_prison_population,Romania,2008,431
juvenile_prison_population,Romania,2009,470
juvenile_prison_population,Romania,2010,459
juvenile_prison_population,Romania,2011,450
juvenile_prison_population,Romania,2012,444
juvenile_prison_population,Romania,2013,512
juvenile_prison_population,Romania,2014,316
juvenile_prison_population,Slovenia,2008,12
juvenile_prison_population,Slovenia,2009,4
juvenile_prison_population,Slovenia,2010,7
juvenile_prison_population,Slovenia,2011,9
juvenile_prison_population,Slovenia,2012,1
juvenile_prison_population,Slovenia,2013,11
juvenile_prison_population,Slovenia,2014,5
juvenile_prison_population,Slovakia,2008,167
juvenile_prison_population,Slovakia,2009,157
juvenile_prison_population,Slovakia,2010,140
juvenile_prison_population,Slovakia,2011,132
juvenile_prison_population,Slovakia,2012,137
juvenile_prison_population,Slovakia,2013,99
juvenile_prison_population,Slovakia,2014,93
juvenile_prison_population,Finland,2008,93
juvenile_prison_population,Finland,2009,102
juvenile_prison_population,Finland,2010,73
juvenile_prison_population,Finland,2011,71
juvenile_prison_population,Finland,2012,87
juvenile_prison_population,Finland,2013,82
juvenile_prison_population,Finland,2014,101
juvenile_prison_population,Sweden,2008,15
juvenile_prison_population,Sweden,2009,6
juvenile_prison_population,Sweden,2010,15
juvenile_prison_population,Sweden,2011,7
juvenile_prison_population,Sweden,2012,12
juvenile_prison_population,Sweden,2013,10
juvenile_prison_population,Sweden,2014,9
juvenile_prison_population,UK England and Wales,2008,2525
juvenile_prison_population,UK England and Wales,2009,2120
juvenile_prison_population,UK England and Wales,2010,1656
juvenile_prison_population,UK England and Wales,2011,1580
juvenile_prison_population,UK England and Wales,2012,1280
juvenile_prison_population,UK England and Wales,2013,865
juvenile_prison_population,UK England and Wales,2014,740
juvenile_prison_population,UK Scotland,2008,1021
juvenile_prison_population,UK Scotland,2009,1023
juvenile_prison_population,UK Scotland,2010,866
juvenile_prison_population,UK Scotland,2011,780
juvenile_prison_population,UK Scotland,2012,690
juvenile_prison_population,UK Scotland,2013,566
juvenile_prison_population,UK Scotland,2014,532
juvenile_prison_population,UK Northern Ireland,2008,41
juvenile_prison_population,UK Northern Ireland,2009,18
juvenile_prison_population,UK Northern Ireland,2010,17
juvenile_prison_population,UK Northern Ireland,2011,4
juvenile_prison_population,UK Northern Ireland,2012,0
juvenile_prison_population,UK Northern Ireland,2013,0
juvenile_prison_population,UK Northern Ireland,2014,0
juvenile_prison_population,Iceland,2008,2
juvenile_prison_population,Iceland,2009,2
juvenile_prison_population,Iceland,2010,0
juvenile_prison_population,Iceland,2011,2
juvenile_prison_population,Iceland,2012,1
juvenile_prison_population,Iceland,2013,2
juvenile_prison_population,Iceland,2014,0
juvenile_prison_population,Liechtenstein,2008,0
juvenile_prison_population,Liechtenstein,2009,0
juvenile_prison_population,Liechtenstein,2010,1
juvenile_prison_population,Liechtenstein,2011,0
juvenile_prison_population,Liechtenstein,2012,0
juvenile_prison_population,Liechtenstein,2013,0
juvenile_prison_population,Liechtenstein,2014,0
juvenile_prison_population,Norway,2008,5
juvenile_prison_population,Norway,2009,8
juvenile_prison_population,Norway,2010,8
juvenile_prison_population,Norway,2011,10
juvenile_prison_population,Norway,2012,16
juvenile_prison_population,Norway,2013,8
juvenile_prison_population,Norway,2014,0
juvenile_prison_population,Switzerland,2008,72
juvenile_prison_population,Switzerland,2009,54
juvenile_prison_population,Switzerland,2010,45
juvenile_prison_population,Switzerland,2011,29
juvenile_prison_population,Switzerland,2012,54
juvenile_prison_population,Switzerland,2013,30
juvenile_prison_population,Switzerland,2014,25
juvenile_prison_population,Montenegro,2008,9
juvenile_prison_population,Montenegro,2009,9
juvenile_prison_population,Montenegro,2010,7
juvenile_prison_population,Montenegro,2011,9
juvenile_prison_population,Montenegro,2012,9
juvenile_prison_population,Montenegro,2013,2
juvenile_prison_population,Montenegro,2014,5
juvenile_prison_population,FYR of Macedonia,2008,62
juvenile_prison_population,FYR of Macedonia,2009,70
juvenile_prison_population,FYR of Macedonia,2010,65
juvenile_prison_population,FYR of Macedonia,2011,63
juvenile_prison_population,FYR of Macedonia,2012,0
juvenile_prison_population,FYR of Macedonia,2013,0
juvenile_prison_population,FYR of Macedonia,2014,0
juvenile_prison_population,Albania,2008,87
juvenile_prison_population,Albania,2009,88
juvenile_prison_population,Albania,2010,100
juvenile_prison_population,Albania,2011,121
juvenile_prison_population,Albania,2012,97
juvenile_prison_population,Albania,2013,107
juvenile_prison_population,Albania,2014,87
juvenile_prison_population,Serbia,2008,252
juvenile_prison_population,Serbia,2009,276
juvenile_prison_population,Serbia,2010,249
juvenile_prison_population,Serbia,2011,276
juvenile_prison_population,Serbia,2012,232
juvenile_prison_population,Serbia,2013,240
juvenile_prison_population,Serbia,2014,252
juvenile_prison_population,Turkey,2008,0
juvenile_prison_population,Turkey,2009,2679
juvenile_prison_population,Turkey,2010,2113
juvenile_prison_population,Turkey,2011,2334
juvenile_prison_population,Turkey,2012,2001
juvenile_prison_population,Turkey,2013,1978
juvenile_prison_population,Turkey,2014,1962
juvenile_prison_population,Bosnia & Herzegovina,2008,0
juvenile_prison_population,Bosnia & Herzegovina,2009,0
juvenile_prison_population,Bosnia & Herzegovina,2010,31
juvenile_prison_population,Bosnia & Herzegovina,2011,30
juvenile_prison_population,Bosnia & Herzegovina,2012,0
juvenile_prison_population,Bosnia & Herzegovina,2013,39
juvenile_prison_population,Bosnia & Herzegovina,2014,28
juvenile_prison_population,Kosovo,2008,0
juvenile_prison_population,Kosovo,2009,0
juvenile_prison_population,Kosovo,2010,0
juvenile_prison_population,Kosovo,2011,43
juvenile_prison_population,Kosovo,2012,55
juvenile_prison_population,Kosovo,2013,41
juvenile_prison_population,Kosovo,2014,41
prisoner_citizens_of_reporting_country,Belgium,2008,5681
prisoner_citizens_of_reporting_country,Belgium,2009,5840
prisoner_citizens_of_reporting_country,Belgium,2010,6089
prisoner_citizens_of_reporting_country,Belgium,2011,6177
prisoner_citizens_of_reporting_country,Belgium,2012,6264
prisoner_citizens_of_reporting_country,Belgium,2013,6531
prisoner_citizens_of_reporting_country,Belgium,2014,0
prisoner_citizens_of_reporting_country,Bulgaria,2008,9221
prisoner_citizens_of_reporting_country,Bulgaria,2009,8841
prisoner_citizens_of_reporting_country,Bulgaria,2010,9233
prisoner_citizens_of_reporting_country,Bulgaria,2011,9710
prisoner_citizens_of_reporting_country,Bulgaria,2012,9313
prisoner_citizens_of_reporting_country,Bulgaria,2013,8581
prisoner_citizens_of_reporting_country,Bulgaria,2014,7638
prisoner_citizens_of_reporting_country,Czech Republic,2008,19053
prisoner_citizens_of_reporting_country,Czech Republic,2009,21274
prisoner_citizens_of_reporting_country,Czech Republic,2010,20300
prisoner_citizens_of_reporting_country,Czech Republic,2011,21440
prisoner_citizens_of_reporting_country,Czech Republic,2012,20929
prisoner_citizens_of_reporting_country,Czech Republic,2013,15122
prisoner_citizens_of_reporting_country,Czech Republic,2014,17109
prisoner_citizens_of_reporting_country,Denmark,2008,2659
prisoner_citizens_of_reporting_country,Denmark,2009,2910
prisoner_citizens_of_reporting_country,Denmark,2010,3091
prisoner_citizens_of_reporting_country,Denmark,2011,3109
prisoner_citizens_of_reporting_country,Denmark,2012,2850
prisoner_citizens_of_reporting_country,Denmark,2013,2993
prisoner_citizens_of_reporting_country,Denmark,2014,2581
prisoner_citizens_of_reporting_country,Germany,2008,0
prisoner_citizens_of_reporting_country,Germany,2009,0
prisoner_citizens_of_reporting_country,Germany,2010,0
prisoner_citizens_of_reporting_country,Germany,2011,0
prisoner_citizens_of_reporting_country,Germany,2012,0
prisoner_citizens_of_reporting_country,Germany,2013,0
prisoner_citizens_of_reporting_country,Germany,2014,0
prisoner_citizens_of_reporting_country,Estonia,2008,0
prisoner_citizens_of_reporting_country,Estonia,2009,2156
prisoner_citizens_of_reporting_country,Estonia,2010,2044
prisoner_citizens_of_reporting_country,Estonia,2011,2098
prisoner_citizens_of_reporting_country,Estonia,2012,2038
prisoner_citizens_of_reporting_country,Estonia,2013,1931
prisoner_citizens_of_reporting_country,Estonia,2014,0
prisoner_citizens_of_reporting_country,Ireland,2008,3027
prisoner_citizens_of_reporting_country,Ireland,2009,3368
prisoner_citizens_of_reporting_country,Ireland,2010,3728
prisoner_citizens_of_reporting_country,Ireland,2011,3704
prisoner_citizens_of_reporting_country,Ireland,2012,3739
prisoner_citizens_of_reporting_country,Ireland,2013,3054
prisoner_citizens_of_reporting_country,Ireland,2014,2833
prisoner_citizens_of_reporting_country,Greece,2008,6139
prisoner_citizens_of_reporting_country,Greece,2009,5057
prisoner_citizens_of_reporting_country,Greece,2010,5139
prisoner_citizens_of_reporting_country,Greece,2011,4592
prisoner_citizens_of_reporting_country,Greece,2012,4600
prisoner_citizens_of_reporting_country,Greece,2013,5070
prisoner_citizens_of_reporting_country,Greece,2014,4916
prisoner_citizens_of_reporting_country,Spain,2008,47357
prisoner_citizens_of_reporting_country,Spain,2009,48917
prisoner_citizens_of_reporting_country,Spain,2010,47614
prisoner_citizens_of_reporting_country,Spain,2011,45970
prisoner_citizens_of_reporting_country,Spain,2012,45704
prisoner_citizens_of_reporting_country,Spain,2013,45649
prisoner_citizens_of_reporting_country,Spain,2014,45320
prisoner_citizens_of_reporting_country,France,2008,50383
prisoner_citizens_of_reporting_country,France,2009,49426
prisoner_citizens_of_reporting_country,France,2010,48947
prisoner_citizens_of_reporting_country,France,2011,52238
prisoner_citizens_of_reporting_country,France,2012,53529
prisoner_citizens_of_reporting_country,France,2013,53232
prisoner_citizens_of_reporting_country,France,2014,52456
prisoner_citizens_of_reporting_country,Croatia,2008,0
prisoner_citizens_of_reporting_country,Croatia,2009,0
prisoner_citizens_of_reporting_country,Croatia,2010,0
prisoner_citizens_of_reporting_country,Croatia,2011,0
prisoner_citizens_of_reporting_country,Croatia,2012,0
prisoner_citizens_of_reporting_country,Croatia,2013,0
prisoner_citizens_of_reporting_country,Croatia,2014,3532
prisoner_citizens_of_reporting_country,Italy,2008,37283
prisoner_citizens_of_reporting_country,Italy,2009,41500
prisoner_citizens_of_reporting_country,Italy,2010,43944
prisoner_citizens_of_reporting_country,Italy,2011,43676
prisoner_citizens_of_reporting_country,Italy,2012,43146
prisoner_citizens_of_reporting_country,Italy,2013,41504
prisoner_citizens_of_reporting_country,Italy,2014,36889
prisoner_citizens_of_reporting_country,Cyprus,2008,275
prisoner_citizens_of_reporting_country,Cyprus,2009,257
prisoner_citizens_of_reporting_country,Cyprus,2010,262
prisoner_citizens_of_reporting_country,Cyprus,2011,266
prisoner_citizens_of_reporting_country,Cyprus,2012,274
prisoner_citizens_of_reporting_country,Cyprus,2013,247
prisoner_citizens_of_reporting_country,Cyprus,2014,0
prisoner_citizens_of_reporting_country,Latvia,2008,6466
prisoner_citizens_of_reporting_country,Latvia,2009,6970
prisoner_citizens_of_reporting_country,Latvia,2010,4656
prisoner_citizens_of_reporting_country,Latvia,2011,4443
prisoner_citizens_of_reporting_country,Latvia,2012,4120
prisoner_citizens_of_reporting_country,Latvia,2013,5068
prisoner_citizens_of_reporting_country,Latvia,2014,4658
prisoner_citizens_of_reporting_country,Lithuania,2008,7910
prisoner_citizens_of_reporting_country,Lithuania,2009,8537
prisoner_citizens_of_reporting_country,Lithuania,2010,9039
prisoner_citizens_of_reporting_country,Lithuania,2011,9792
prisoner_citizens_of_reporting_country,Lithuania,2012,9616
prisoner_citizens_of_reporting_country,Lithuania,2013,9112
prisoner_citizens_of_reporting_country,Lithuania,2014,8477
prisoner_citizens_of_reporting_country,Luxembourg,2008,206
prisoner_citizens_of_reporting_country,Luxembourg,2009,218
prisoner_citizens_of_reporting_country,Luxembourg,2010,218
prisoner_citizens_of_reporting_country,Luxembourg,2011,189
prisoner_citizens_of_reporting_country,Luxembourg,2012,200
prisoner_citizens_of_reporting_country,Luxembourg,2013,202
prisoner_citizens_of_reporting_country,Luxembourg,2014,0
prisoner_citizens_of_reporting_country,Hungary,2008,14205
prisoner_citizens_of_reporting_country,Hungary,2009,14855
prisoner_citizens_of_reporting_country,Hungary,2010,15724
prisoner_citizens_of_reporting_country,Hungary,2011,16625
prisoner_citizens_of_reporting_country,Hungary,2012,16558
prisoner_citizens_of_reporting_country,Hungary,2013,17188
prisoner_citizens_of_reporting_country,Hungary,2014,17190
prisoner_citizens_of_reporting_country,Malta,2008,0
prisoner_citizens_of_reporting_country,Malta,2009,0
prisoner_citizens_of_reporting_country,Malta,2010,0
prisoner_citizens_of_reporting_country,Malta,2011,0
prisoner_citizens_of_reporting_country,Malta,2012,0
prisoner_citizens_of_reporting_country,Malta,2013,0
prisoner_citizens_of_reporting_country,Malta,2014,0
prisoner_citizens_of_reporting_country,Netherlands,2008,11790
prisoner_citizens_of_reporting_country,Netherlands,2009,11510
prisoner_citizens_of_reporting_country,Netherlands,2010,11515
prisoner_citizens_of_reporting_country,Netherlands,2011,11262
prisoner_citizens_of_reporting_country,Netherlands,2012,10934
prisoner_citizens_of_reporting_country,Netherlands,2013,10312
prisoner_citizens_of_reporting_country,Netherlands,2014,9764
prisoner_citizens_of_reporting_country,Austria,2008,0
prisoner_citizens_of_reporting_country,Austria,2009,0
prisoner_citizens_of_reporting_country,Austria,2010,0
prisoner_citizens_of_reporting_country,Austria,2011,4851
prisoner_citizens_of_reporting_country,Austria,2012,4625
prisoner_citizens_of_reporting_country,Austria,2013,4489
prisoner_citizens_of_reporting_country,Austria,2014,4243
prisoner_citizens_of_reporting_country,Poland,2008,84433
prisoner_citizens_of_reporting_country,Poland,2009,85154
prisoner_citizens_of_reporting_country,Poland,2010,81800
prisoner_citizens_of_reporting_country,Poland,2011,82276
prisoner_citizens_of_reporting_country,Poland,2012,84892
prisoner_citizens_of_reporting_country,Poland,2013,79644
prisoner_citizens_of_reporting_country,Poland,2014,77818
prisoner_citizens_of_reporting_country,Portugal,2008,8617
prisoner_citizens_of_reporting_country,Portugal,2009,8836
prisoner_citizens_of_reporting_country,Portugal,2010,9223
prisoner_citizens_of_reporting_country,Portugal,2011,10133
prisoner_citizens_of_reporting_country,Portugal,2012,11012
prisoner_citizens_of_reporting_country,Portugal,2013,11637
prisoner_citizens_of_reporting_country,Portugal,2014,11534
prisoner_citizens_of_reporting_country,Romania,2008,26021
prisoner_citizens_of_reporting_country,Romania,2009,26514
prisoner_citizens_of_reporting_country,Romania,2010,28037
prisoner_citizens_of_reporting_country,Romania,2011,30486
prisoner_citizens_of_reporting_country,Romania,2012,31643
prisoner_citizens_of_reporting_country,Romania,2013,33239
prisoner_citizens_of_reporting_country,Romania,2014,29903
prisoner_citizens_of_reporting_country,Slovenia,2008,0
prisoner_citizens_of_reporting_country,Slovenia,2009,0
prisoner_citizens_of_reporting_country,Slovenia,2010,0
prisoner_citizens_of_reporting_country,Slovenia,2011,1140
prisoner_citizens_of_reporting_country,Slovenia,2012,1215
prisoner_citizens_of_reporting_country,Slovenia,2013,1215
prisoner_citizens_of_reporting_country,Slovenia,2014,1372
prisoner_citizens_of_reporting_country,Slovakia,2008,0
prisoner_citizens_of_reporting_country,Slovakia,2009,9148
prisoner_citizens_of_reporting_country,Slovakia,2010,9834
prisoner_citizens_of_reporting_country,Slovakia,2011,10331
prisoner_citizens_of_reporting_country,Slovakia,2012,10644
prisoner_citizens_of_reporting_country,Slovakia,2013,9565
prisoner_citizens_of_reporting_country,Slovakia,2014,9843
prisoner_citizens_of_reporting_country,Finland,2008,3197
prisoner_citizens_of_reporting_country,Finland,2009,3233
prisoner_citizens_of_reporting_country,Finland,2010,2990
prisoner_citizens_of_reporting_country,Finland,2011,2832
prisoner_citizens_of_reporting_country,Finland,2012,2828
prisoner_citizens_of_reporting_country,Finland,2013,2837
prisoner_citizens_of_reporting_country,Finland,2014,2665
prisoner_citizens_of_reporting_country,Sweden,2008,0
prisoner_citizens_of_reporting_country,Sweden,2009,0
prisoner_citizens_of_reporting_country,Sweden,2010,0
prisoner_citizens_of_reporting_country,Sweden,2011,0
prisoner_citizens_of_reporting_country,Sweden,2012,4312
prisoner_citizens_of_reporting_country,Sweden,2013,3870
prisoner_citizens_of_reporting_country,Sweden,2014,3908
prisoner_citizens_of_reporting_country,UK England and Wales,2008,70684
prisoner_citizens_of_reporting_country,UK England and Wales,2009,70859
prisoner_citizens_of_reporting_country,UK England and Wales,2010,70974
prisoner_citizens_of_reporting_country,UK England and Wales,2011,72995
prisoner_citizens_of_reporting_country,UK England and Wales,2012,73197
prisoner_citizens_of_reporting_country,UK England and Wales,2013,72126
prisoner_citizens_of_reporting_country,UK England and Wales,2014,73960
prisoner_citizens_of_reporting_country,UK Scotland,2008,7559
prisoner_citizens_of_reporting_country,UK Scotland,2009,7654
prisoner_citizens_of_reporting_country,UK Scotland,2010,7581
prisoner_citizens_of_reporting_country,UK Scotland,2011,7905
prisoner_citizens_of_reporting_country,UK Scotland,2012,7769
prisoner_citizens_of_reporting_country,UK Scotland,2013,7626
prisoner_citizens_of_reporting_country,UK Scotland,2014,7591
prisoner_citizens_of_reporting_country,UK Northern Ireland,2008,1398
prisoner_citizens_of_reporting_country,UK Northern Ireland,2009,1394
prisoner_citizens_of_reporting_country,UK Northern Ireland,2010,1364
prisoner_citizens_of_reporting_country,UK Northern Ireland,2011,1531
prisoner_citizens_of_reporting_country,UK Northern Ireland,2012,1564
prisoner_citizens_of_reporting_country,UK Northern Ireland,2013,1652
prisoner_citizens_of_reporting_country,UK Northern Ireland,2014,1576
prisoner_citizens_of_reporting_country,Iceland,2008,111
prisoner_citizens_of_reporting_country,Iceland,2009,117
prisoner_citizens_of_reporting_country,Iceland,2010,140
prisoner_citizens_of_reporting_country,Iceland,2011,122
prisoner_citizens_of_reporting_country,Iceland,2012,116
prisoner_citizens_of_reporting_country,Iceland,2013,130
prisoner_citizens_of_reporting_country,Iceland,2014,0
prisoner_citizens_of_reporting_country,Liechtenstein,2008,13
prisoner_citizens_of_reporting_country,Liechtenstein,2009,14
prisoner_citizens_of_reporting_country,Liechtenstein,2010,15
prisoner_citizens_of_reporting_country,Liechtenstein,2011,19
prisoner_citizens_of_reporting_country,Liechtenstein,2012,11
prisoner_citizens_of_reporting_country,Liechtenstein,2013,17
prisoner_citizens_of_reporting_country,Liechtenstein,2014,12
prisoner_citizens_of_reporting_country,Norway,2008,0
prisoner_citizens_of_reporting_country,Norway,2009,0
prisoner_citizens_of_reporting_country,Norway,2010,0
prisoner_citizens_of_reporting_country,Norway,2011,0
prisoner_citizens_of_reporting_country,Norway,2012,2786
prisoner_citizens_of_reporting_country,Norway,2013,2624
prisoner_citizens_of_reporting_country,Norway,2014,0
prisoner_citizens_of_reporting_country,Switzerland,2008,1722
prisoner_citizens_of_reporting_country,Switzerland,2009,1774
prisoner_citizens_of_reporting_country,Switzerland,2010,1735
prisoner_citizens_of_reporting_country,Switzerland,2011,1715
prisoner_citizens_of_reporting_country,Switzerland,2012,1712
prisoner_citizens_of_reporting_country,Switzerland,2013,1795
